============================================================================================
Box Size: 2.25 X 1 X 0.8 M
Kinect Position: 0.6, 0.35, 0.35
Experiment Time: 10/07/2013 3:52:42 PM and Ticks:635167579620106840
============================================================================================
EVENTTYPE | EVENT# | HANDTYPE | X | Y | Z | TIME | STOPWATCH(ms) | SKELETON ID
IN   |33|LH1|0.754373078799319|0.148316601371722|1.21543761028944|3:54:28PM|106813|149
IN   |37|RH1|0.858435517530763|0.115977987553763|1.45256180704501|3:54:28PM|106813|149
SKT | IN | 0.4757875 | -0.03354825 | 1.949227 | 3:54:28PM | 106847 | 149
IN   |33|LH1|0.778176372669061|0.148244321680772|1.2059546308301|3:54:28PM|106847|149
IN   |37|RH1|0.882272249606455|0.108648928085961|1.44811398939039|3:54:28PM|106847|149
SKT | IN | 0.4846267 | -0.03327597 | 1.97214 | 3:54:28PM | 106879 | 149
IN   |33|LH1|0.800537234125255|0.146016776788889|1.19938345738057|3:54:28PM|106879|149
IN   |37|RH1|0.917243844658999|0.107494149527519|1.44642705879002|3:54:28PM|106879|149
SKT | IN | 0.4898405 | -0.03708377 | 1.996854 | 3:54:28PM | 106910 | 149
IN   |33|LH1|0.865650123388957|0.185660840494726|1.15552874539799|3:54:28PM|106910|149
IN   |37|RH1|0.937992281253569|0.105362635281241|1.43894035802716|3:54:28PM|106910|149
SKT | IN | 0.4957634 | -0.0428645 | 2.020891 | 3:54:28PM | 106946 | 149
IN   |33|LH1|0.880079573523926|0.182547575478081|1.15005882732873|3:54:28PM|106946|149
IN   |37|RH1|0.975850112040049|0.0910788319862523|1.43666584485811|3:54:28PM|106946|149
SKT | IN | 0.5029283 | -0.04532249 | 2.042325 | 3:54:28PM | 106978 | 149
IN   |33|LH1|0.90274775653071|0.175058018487755|1.1419679739065|3:54:28PM|106978|149
IN   |37|RH1|0.987282044568517|0.094553599628502|1.43790466775396|3:54:28PM|106978|149
SKT | IN | 0.5116408 | -0.0460378 | 2.063508 | 3:54:29PM | 107015 | 149
IN   |33|LH1|0.920310384444629|0.166281445480931|1.13883074313765|3:54:29PM|107015|149
EXIT |37|RH1|1.00822842818976|0.092532558572623|1.42393262422718|3:54:29PM|107015|149
SKT | IN | 0.51809 | -0.04654275 | 2.084453 | 3:54:29PM | 107046 | 149
IN   |33|LH1|0.936369365974392|0.160548834109909|1.13320632983426|3:54:29PM|107046|149
SKT | IN | 0.5249711 | -0.04671993 | 2.100363 | 3:54:29PM | 107079 | 149
IN   |33|LH1|0.952745861449071|0.149386331868854|1.13065453586694|3:54:29PM|107079|149
SKT | IN | 0.5304846 | -0.04624509 | 2.117004 | 3:54:29PM | 107114 | 149
IN   |33|LH1|0.986748284970858|0.152556384882342|1.11767192941056|3:54:29PM|107114|149
SKT | IN | 0.5372532 | -0.04678665 | 2.12952 | 3:54:29PM | 107146 | 149
EXIT |33|LH1|1.00711012583674|0.15399766305169|1.1065032114437|3:54:29PM|107146|149
SKT | OUT | 0.5426899 | -0.04193186 | 2.143578 | 3:54:29PM | 107178 | 149
SKT | OUT | 0.5460716 | -0.04073797 | 2.154158 | 3:54:29PM | 107215 | 149
SKT | OUT | 0.5518361 | -0.03763733 | 2.162601 | 3:54:29PM | 107246 | 149
SKT | OUT | 0.557022 | -0.03774043 | 2.167233 | 3:54:29PM | 107282 | 149
SKT | OUT | 0.5615123 | -0.03643644 | 2.174286 | 3:54:29PM | 107315 | 149
SKT | OUT | 0.5630213 | -0.03420031 | 2.180856 | 3:54:29PM | 107346 | 149
SKT | OUT | 0.5657879 | -0.0362129 | 2.186773 | 3:54:29PM | 107378 | 149
SKT | OUT | 0.5659317 | -0.03639627 | 2.188639 | 3:54:29PM | 107414 | 149
SKT | OUT | 0.5689929 | -0.03309555 | 2.194795 | 3:54:29PM | 107446 | 149
SKT | OUT | 0.5704376 | -0.03529369 | 2.196638 | 3:54:29PM | 107480 | 149
SKT | OUT | 0.5730536 | -0.03559139 | 2.198835 | 3:54:29PM | 107515 | 149
SKT | OUT | 0.57315 | -0.0388247 | 2.201209 | 3:54:29PM | 107544 | 149
SKT | OUT | 0.5756311 | -0.03907164 | 2.202461 | 3:54:29PM | 107625 | 149
SKT | OUT | 0.5778751 | -0.03717089 | 2.203237 | 3:54:29PM | 107625 | 149
SKT | OUT | 0.579121 | -0.03811109 | 2.203808 | 3:54:29PM | 107655 | 149
SKT | OUT | 0.5824729 | -0.04071379 | 2.203147 | 3:54:29PM | 107696 | 149
SKT | OUT | 0.581755 | -0.03661622 | 2.2027 | 3:54:29PM | 107715 | 149
SKT | OUT | 0.5827334 | -0.04271364 | 2.201574 | 3:54:29PM | 107745 | 149
SKT | OUT | 0.5848199 | -0.03677505 | 2.198524 | 3:54:29PM | 107825 | 149
SKT | OUT | 0.5844181 | -0.03427903 | 2.195951 | 3:54:29PM | 107826 | 149
SKT | OUT | 0.5837833 | -0.03458936 | 2.191091 | 3:54:29PM | 107894 | 149
SKT | OUT | 0.5840157 | -0.03665812 | 2.186246 | 3:54:29PM | 107895 | 149
SKT | OUT | 0.5832303 | -0.03803185 | 2.179401 | 3:54:29PM | 107916 | 149
SKT | OUT | 0.5800437 | -0.04167116 | 2.172615 | 3:54:29PM | 107948 | 149
SKT | OUT | 0.5787247 | -0.0378005 | 2.163127 | 3:54:29PM | 107983 | 149
SKT | OUT | 0.5762077 | -0.03656493 | 2.151511 | 3:54:30PM | 108017 | 149
SKT | OUT | 0.5725841 | -0.03674589 | 2.139494 | 3:54:30PM | 108047 | 149
SKT | OUT | 0.5707834 | -0.03329252 | 2.124671 | 3:54:30PM | 108082 | 149
SKT | OUT | 0.5710298 | -0.03650433 | 2.109431 | 3:54:30PM | 108112 | 149
ENTER|38|LH1|0.983310765873579|0.214431118921445|1.13689430750254|3:54:30PM|108112|149
SKT | IN | 0.5676443 | -0.03872915 | 2.090764 | 3:54:30PM | 108143 | 149
IN   |38|LH1|0.956908411450416|0.220041642051875|1.14673467640007|3:54:30PM|108143|149
SKT | IN | 0.5635012 | -0.03511063 | 2.071195 | 3:54:30PM | 108175 | 149
IN   |38|LH1|0.936048514169345|0.222642044192421|1.15569611523496|3:54:30PM|108175|149
ENTER|39|RH1|0.991342193789429|0.215476845477563|1.48601455518564|3:54:30PM|108175|149
SKT | IN | 0.5616388 | -0.03741726 | 2.049834 | 3:54:30PM | 108207 | 149
IN   |38|LH1|0.900075143845127|0.228243861615788|1.17143591325774|3:54:30PM|108207|149
IN   |39|RH1|0.961858040791469|0.219373326498883|1.49652917180247|3:54:30PM|108207|149
SKT | IN | 0.5552558 | -0.03940257 | 2.025312 | 3:54:30PM | 108243 | 149
IN   |38|LH1|0.876708752024612|0.23274972724998|1.18200786954093|3:54:30PM|108243|149
IN   |39|RH1|0.891005224196168|0.19831691467371|1.50513012175773|3:54:30PM|108243|149
SKT | IN | 0.5514885 | -0.03695607 | 2.000707 | 3:54:30PM | 108281 | 149
IN   |38|LH1|0.846785372396262|0.238616421391326|1.19295461981802|3:54:30PM|108281|149
IN   |39|RH1|0.870604342287689|0.205551372124759|1.51966733650748|3:54:30PM|108281|149
SKT | IN | 0.5464684 | -0.03393275 | 1.973552 | 3:54:30PM | 108311 | 149
IN   |38|LH1|0.818552142086861|0.244788083147792|1.20440097621102|3:54:30PM|108311|149
IN   |39|RH1|0.820568626838214|0.202274216592068|1.53553409241941|3:54:30PM|108311|149
SKT | IN | 0.5450504 | -0.02501743 | 1.946148 | 3:54:30PM | 108351 | 149
IN   |38|LH1|0.786201899725038|0.249840101686631|1.21630724202781|3:54:30PM|108351|149
IN   |39|RH1|0.797420149600507|0.203010823580466|1.54206354261899|3:54:30PM|108351|149
SKT | IN | 0.5382503 | -0.03363619 | 1.916895 | 3:54:30PM | 108380 | 149
IN   |38|LH1|0.755739098057736|0.254959355070789|1.23173971851234|3:54:30PM|108380|149
IN   |39|RH1|0.765322273306409|0.203287560894222|1.55701298307831|3:54:30PM|108380|149
SKT | IN | 0.5355325 | -0.02337093 | 1.8886 | 3:54:30PM | 108415 | 149
IN   |38|LH1|0.726363246700082|0.257173372633235|1.24623807103499|3:54:30PM|108415|149
IN   |39|RH1|0.715458219235076|0.19290043208071|1.56557256741148|3:54:30PM|108415|149
SKT | IN | 0.5319228 | -0.02328533 | 1.867091 | 3:54:30PM | 108443 | 149
IN   |38|LH1|0.700736825547976|0.261117400208515|1.26003523453981|3:54:30PM|108443|149
IN   |39|RH1|0.731843059360081|0.2051605528446|1.57025832680013|3:54:30PM|108443|149
SKT | IN | 0.529995 | -0.01856223 | 1.841097 | 3:54:30PM | 108476 | 149
IN   |38|LH1|0.681654815623571|0.260627529327993|1.27167029923189|3:54:30PM|108476|149
IN   |39|RH1|0.679008488586516|0.19845617622362|1.59347540805221|3:54:30PM|108476|149
SKT | IN | 0.5251243 | -0.01540635 | 1.81628 | 3:54:30PM | 108512 | 149
IN   |38|LH1|0.641735677392556|0.253939671228107|1.28899069317229|3:54:30PM|108512|149
IN   |39|RH1|0.659008805544797|0.19532055911807|1.59750790055584|3:54:30PM|108512|149
SKT | IN | 0.5209882 | -0.01307139 | 1.794751 | 3:54:30PM | 108543 | 149
IN   |38|LH1|0.628979150834077|0.251143040962202|1.29371793739233|3:54:30PM|108543|149
IN   |39|RH1|0.639146093977721|0.194773260334032|1.60646516706573|3:54:30PM|108543|149
SKT | IN | 0.5165873 | -0.01437887 | 1.772247 | 3:54:30PM | 108575 | 149
IN   |38|LH1|0.610401455812607|0.247133579209218|1.30054135769018|3:54:30PM|108575|149
IN   |39|RH1|0.658063952709278|0.207628925868796|1.61129457364352|3:54:30PM|108575|149
SKT | IN | 0.5150197 | -0.01592074 | 1.749679 | 3:54:30PM | 108612 | 149
IN   |38|LH1|0.5950595777691|0.243789694803926|1.30847688141328|3:54:30PM|108612|149
IN   |39|RH1|0.64360648839107|0.20653852489797|1.61916655881741|3:54:30PM|108612|149
SKT | IN | 0.5109167 | -0.01653682 | 1.730893 | 3:54:30PM | 108643 | 149
IN   |38|LH1|0.57871604366321|0.241078395348791|1.31613428987311|3:54:30PM|108643|149
IN   |39|RH1|0.635920469394084|0.207081954478869|1.62284046978998|3:54:30PM|108643|149
SKT | IN | 0.5088 | -0.01635548 | 1.711415 | 3:54:30PM | 108685 | 149
IN   |38|LH1|0.559618357717121|0.235131296189903|1.32583220367436|3:54:30PM|108685|149
IN   |39|RH1|0.622241799369902|0.20422847668992|1.6281196530023|3:54:30PM|108685|149
SKT | IN | 0.5072415 | -0.0184225 | 1.698415 | 3:54:30PM | 108717 | 149
IN   |38|LH1|0.552274111755642|0.234196496711475|1.33029575695468|3:54:30PM|108717|149
IN   |39|RH1|0.523726347733585|0.158068913002497|1.64308614038946|3:54:30PM|108717|149
SKT | IN | 0.5034136 | -0.01883257 | 1.680147 | 3:54:30PM | 108748 | 149
IN   |38|LH1|0.533614877579555|0.226347341934013|1.33781965101465|3:54:30PM|108748|149
IN   |39|RH1|0.553080920232906|0.176890398686722|1.64197212961563|3:54:30PM|108748|149
SKT | IN | 0.5045537 | -0.0184547 | 1.670342 | 3:54:30PM | 108779 | 149
IN   |38|LH1|0.5245969331812|0.224481269904634|1.34129257513172|3:54:30PM|108779|149
IN   |39|RH1|0.544713143304261|0.172610866554623|1.64329666398781|3:54:30PM|108779|149
SKT | IN | 0.5010453 | -0.05768045 | 1.672088 | 3:54:30PM | 108819 | 149
IN   |38|LH1|0.520285192752949|0.221744835510645|1.34331817931245|3:54:30PM|108819|149
IN   |39|RH1|0.537630680944448|0.168547191313038|1.64385277530509|3:54:30PM|108819|149
SKT | IN | 0.5014123 | -0.05739663 | 1.665934 | 3:54:30PM | 108848 | 149
IN   |38|LH1|0.513780120591072|0.220672203111159|1.34615345296091|3:54:30PM|108848|149
IN   |39|RH1|0.529829505772959|0.164897014834628|1.64583021893444|3:54:30PM|108848|149
SKT | IN | 0.5026204 | -0.02142083 | 1.638871 | 3:54:30PM | 108881 | 149
IN   |38|LH1|0.50796801203415|0.217326369222747|1.34912259863708|3:54:30PM|108881|149
IN   |39|RH1|0.526868048976796|0.163685031595929|1.64731354007503|3:54:30PM|108881|149
SKT | IN | 0.5005932 | -0.02494932 | 1.630644 | 3:54:30PM | 108916 | 149
IN   |38|LH1|0.50362664809724|0.214555364986864|1.35207326687398|3:54:30PM|108916|149
IN   |39|RH1|0.524882320222359|0.163778338917785|1.64809805638349|3:54:30PM|108916|149
SKT | IN | 0.4997829 | -0.02392371 | 1.624301 | 3:54:30PM | 108950 | 149
IN   |38|LH1|0.496426257946923|0.209778982527041|1.35577268863368|3:54:30PM|108950|149
IN   |39|RH1|0.522089365758143|0.164643373687304|1.65091103789554|3:54:30PM|108950|149
SKT | IN | 0.4973641 | -0.05989457 | 1.633139 | 3:54:30PM | 108979 | 149
IN   |38|LH1|0.495437923522739|0.209343280490467|1.35669262669057|3:54:30PM|108979|149
IN   |39|RH1|0.51908219219912|0.163746745385999|1.65183991664885|3:54:30PM|108980|149
SKT | IN | 0.497982 | -0.05962382 | 1.626774 | 3:54:31PM | 109016 | 149
IN   |38|LH1|0.492561343741324|0.207112908103983|1.35859473005143|3:54:31PM|109016|149
IN   |39|RH1|0.518615368618008|0.164240351535706|1.65253514520241|3:54:31PM|109016|149
SKT | IN | 0.4989 | -0.02673538 | 1.605583 | 3:54:31PM | 109047 | 149
IN   |38|LH1|0.489596042445546|0.20518085127953|1.36004193077848|3:54:31PM|109047|149
IN   |39|RH1|0.517827037580753|0.164825776852215|1.65421504245493|3:54:31PM|109047|149
SKT | IN | 0.4993502 | -0.02625991 | 1.601046 | 3:54:31PM | 109085 | 149
IN   |38|LH1|0.485510591052751|0.201591852855371|1.36269362212713|3:54:31PM|109085|149
IN   |39|RH1|0.517229858640614|0.165204542076441|1.65531570178878|3:54:31PM|109085|149
SKT | IN | 0.4982434 | -0.02708614 | 1.595764 | 3:54:31PM | 109117 | 149
IN   |38|LH1|0.481240514271486|0.197748007878294|1.36514551871313|3:54:31PM|109117|149
IN   |39|RH1|0.516152445074197|0.165245808616075|1.65617126683145|3:54:31PM|109117|149
SKT | IN | 0.4978576 | -0.02889468 | 1.591943 | 3:54:31PM | 109149 | 149
IN   |38|LH1|0.476707730016556|0.191404092174381|1.36835344058834|3:54:31PM|109149|149
IN   |39|RH1|0.512890700075577|0.163835603124245|1.65774983619122|3:54:31PM|109149|149
SKT | IN | 0.4982321 | -0.03010827 | 1.589436 | 3:54:31PM | 109204 | 149
IN   |38|LH1|0.475805226281443|0.190196409703787|1.36876912336719|3:54:31PM|109204|149
IN   |39|RH1|0.51230031606499|0.163510828165362|1.65835351201345|3:54:31PM|109204|149
SKT | IN | 0.4963874 | -0.02861508 | 1.586689 | 3:54:31PM | 109217 | 149
IN   |38|LH1|0.475038621137358|0.188932460090618|1.36932869175374|3:54:31PM|109217|149
IN   |39|RH1|0.511907640662492|0.163228212639145|1.6584846422276|3:54:31PM|109217|149
SKT | IN | 0.4966176 | -0.03226285 | 1.58484 | 3:54:31PM | 109248 | 149
IN   |38|LH1|0.474139455262375|0.18750006620694|1.36974532820688|3:54:31PM|109248|149
IN   |39|RH1|0.511597279274999|0.161609903544629|1.65868860931524|3:54:31PM|109248|149
SKT | IN | 0.4963813 | -0.0334725 | 1.585224 | 3:54:31PM | 109288 | 149
IN   |38|LH1|0.474201414291048|0.18752454635757|1.36972303607047|3:54:31PM|109288|149
IN   |39|RH1|0.511410835944851|0.160960547087019|1.65902168005918|3:54:31PM|109288|149
SKT | IN | 0.4964646 | -0.03475334 | 1.584522 | 3:54:31PM | 109317 | 149
IN   |38|LH1|0.473562273680698|0.186846587559832|1.36982197977751|3:54:31PM|109317|149
IN   |39|RH1|0.51030695791597|0.159479073849676|1.65894741267425|3:54:31PM|109317|149
SKT | IN | 0.4961898 | -0.03545476 | 1.584811 | 3:54:31PM | 109349 | 149
IN   |38|LH1|0.473277274069731|0.186482763412344|1.36993487097096|3:54:31PM|109349|149
IN   |39|RH1|0.510022464944488|0.158672464047559|1.65893346518784|3:54:31PM|109349|149
SKT | IN | 0.4970915 | -0.03376241 | 1.582444 | 3:54:31PM | 109384 | 149
IN   |38|LH1|0.472781601840349|0.185766752489886|1.36992569185597|3:54:31PM|109384|149
IN   |39|RH1|0.51004994268592|0.158182801508744|1.65899676531849|3:54:31PM|109384|149
SKT | IN | 0.4960986 | -0.03393352 | 1.583466 | 3:54:31PM | 109416 | 149
IN   |38|LH1|0.472449574164329|0.185310201401013|1.3698567888889|3:54:31PM|109416|149
IN   |39|RH1|0.50994688625439|0.157762070312009|1.65900356024777|3:54:31PM|109416|149
SKT | IN | 0.4964936 | -0.0334949 | 1.584053 | 3:54:31PM | 109448 | 149
IN   |38|LH1|0.471946540761265|0.184677824792564|1.36963446357128|3:54:31PM|109448|149
IN   |39|RH1|0.510054234220373|0.157597405955335|1.65900141448063|3:54:31PM|109448|149
SKT | IN | 0.4963702 | -0.03427184 | 1.584129 | 3:54:31PM | 109482 | 149
IN   |38|LH1|0.471577707216842|0.184228625189654|1.36938090542083|3:54:31PM|109482|149
IN   |39|RH1|0.51066542025213|0.155066917339205|1.66070801461312|3:54:31PM|109482|149
SKT | IN | 0.4942786 | -0.06727499 | 1.602355 | 3:54:31PM | 109512 | 149
IN   |38|LH1|0.4714317652431|0.183908121235775|1.36927290180809|3:54:31PM|109512|149
IN   |39|RH1|0.51050997133748|0.15481382680925|1.66120082579975|3:54:31PM|109512|149
SKT | IN | 0.4953892 | -0.0320214 | 1.584191 | 3:54:31PM | 109548 | 149
IN   |38|LH1|0.471245888157081|0.183697338953992|1.36928959110807|3:54:31PM|109548|149
IN   |39|RH1|0.510258022502271|0.155376289893284|1.66065425122532|3:54:31PM|109548|149
SKT | IN | 0.4949766 | -0.03444659 | 1.584647 | 3:54:31PM | 109580 | 149
IN   |38|LH1|0.471165123862851|0.183411851288522|1.36933775165945|3:54:31PM|109580|149
IN   |39|RH1|0.510031644059847|0.155737762755787|1.66065675462032|3:54:31PM|109580|149
SKT | IN | 0.4939342 | -0.06672417 | 1.602926 | 3:54:31PM | 109615 | 149
IN   |38|LH1|0.471123460215865|0.183319942832416|1.36941106537008|3:54:31PM|109615|149
IN   |39|RH1|0.509769681644246|0.156047135309867|1.66050750459476|3:54:31PM|109615|149
SKT | IN | 0.4949166 | -0.03152977 | 1.586198 | 3:54:31PM | 109688 | 149
IN   |38|LH1|0.471124980134317|0.183285283701219|1.36944289424934|3:54:31PM|109688|149
IN   |39|RH1|0.50924927348711|0.156657725328332|1.66034704889636|3:54:31PM|109688|149
SKT | IN | 0.4958552 | -0.02982547 | 1.58463 | 3:54:31PM | 109692 | 149
IN   |38|LH1|0.471146706027488|0.183232513723021|1.36947758415144|3:54:31PM|109692|149
IN   |39|RH1|0.50920009965483|0.156869668371056|1.66041011060843|3:54:31PM|109692|149
SKT | IN | 0.4948033 | -0.03073077 | 1.586945 | 3:54:31PM | 109711 | 149
IN   |38|LH1|0.47123828856482|0.183280566249699|1.36968631961051|3:54:31PM|109711|149
IN   |39|RH1|0.508617762271343|0.157623314734817|1.66074151242237|3:54:31PM|109711|149
SKT | IN | 0.4956968 | -0.03129766 | 1.587034 | 3:54:31PM | 109748 | 149
IN   |38|LH1|0.471057239455061|0.183223495503396|1.36998982645162|3:54:31PM|109748|149
IN   |39|RH1|0.508626822177412|0.157701294059623|1.66086632454438|3:54:31PM|109748|149
SKT | IN | 0.4961236 | -0.03102249 | 1.587984 | 3:54:31PM | 109779 | 149
IN   |38|LH1|0.470958593767275|0.183196604541579|1.37014539456931|3:54:31PM|109780|149
IN   |39|RH1|0.508953098005171|0.157964637977896|1.66096753322785|3:54:31PM|109780|149
SKT | IN | 0.4954177 | -0.03143105 | 1.589235 | 3:54:31PM | 109812 | 149
IN   |38|LH1|0.470913473050868|0.18339539229363|1.37033183789198|3:54:31PM|109812|149
IN   |39|RH1|0.508144084156035|0.158360531866788|1.66071683610025|3:54:31PM|109812|149
SKT | IN | 0.4952312 | -0.03040249 | 1.589401 | 3:54:31PM | 109847 | 149
IN   |38|LH1|0.470776620785516|0.183405035538377|1.37055011009389|3:54:31PM|109847|149
IN   |39|RH1|0.508080962836781|0.158337911909974|1.66070336545098|3:54:31PM|109847|149
SKT | IN | 0.4963885 | -0.03086196 | 1.590239 | 3:54:31PM | 109882 | 149
IN   |38|LH1|0.470729115883302|0.183491809859549|1.37061102603883|3:54:31PM|109882|149
IN   |39|RH1|0.507824603257827|0.158673014664929|1.66075915539664|3:54:31PM|109882|149
SKT | IN | 0.4967197 | -0.03169174 | 1.591634 | 3:54:31PM | 109911 | 149
IN   |38|LH1|0.4707690807979|0.183556589249029|1.37061114524811|3:54:31PM|109911|149
IN   |39|RH1|0.508395794572664|0.158970035532064|1.66079742157731|3:54:31PM|109911|149
SKT | IN | 0.4958118 | -0.03092108 | 1.591146 | 3:54:31PM | 109948 | 149
IN   |38|LH1|0.470796320120751|0.183590057856183|1.37064261649951|3:54:31PM|109948|149
IN   |39|RH1|0.508840802853637|0.159260047188896|1.66079205715946|3:54:31PM|109948|149
SKT | IN | 0.4951457 | -0.03017424 | 1.592545 | 3:54:31PM | 109979 | 149
IN   |38|LH1|0.470804515759464|0.183563896090342|1.37067504142519|3:54:31PM|109979|149
IN   |39|RH1|0.50931132192275|0.159500934847412|1.6608405753387|3:54:31PM|109979|149
SKT | IN | 0.4966483 | -0.03075575 | 1.592973 | 3:54:32PM | 110015 | 149
IN   |38|LH1|0.470847431104|0.183611993261672|1.37065358375378|3:54:32PM|110016|149
IN   |39|RH1|0.509492341230186|0.159838001967038|1.66054720128686|3:54:32PM|110016|149
SKT | IN | 0.4961494 | -0.03124652 | 1.594303 | 3:54:32PM | 110047 | 149
IN   |38|LH1|0.471017006319559|0.183621353756959|1.3707998535472|3:54:32PM|110047|149
IN   |39|RH1|0.510280374244216|0.160336846422533|1.66054612840329|3:54:32PM|110047|149
SKT | IN | 0.4975623 | -0.03123185 | 1.594516 | 3:54:32PM | 110080 | 149
IN   |38|LH1|0.473120752271468|0.185043762120228|1.37055130218675|3:54:32PM|110080|149
IN   |39|RH1|0.513029757712801|0.16164828306346|1.66037971224061|3:54:32PM|110080|149
SKT | IN | 0.4971798 | -0.03043171 | 1.595639 | 3:54:32PM | 110115 | 149
IN   |38|LH1|0.473142418559994|0.184995426844089|1.3706037542724|3:54:32PM|110115|149
IN   |39|RH1|0.512188855378489|0.160803040756153|1.65993279662893|3:54:32PM|110115|149
SKT | IN | 0.4964183 | -0.03171427 | 1.596603 | 3:54:32PM | 110150 | 149
IN   |38|LH1|0.474616441435492|0.185976954391198|1.37059123729742|3:54:32PM|110150|149
IN   |39|RH1|0.511566106045565|0.16029062432657|1.65970081535918|3:54:32PM|110150|149
SKT | IN | 0.4976747 | -0.03023626 | 1.597468 | 3:54:32PM | 110179 | 149
IN   |38|LH1|0.475628975345622|0.186775751379284|1.37019081330712|3:54:32PM|110179|149
IN   |39|RH1|0.512043718067456|0.160250176272215|1.65957791058574|3:54:32PM|110179|149
SKT | IN | 0.497762 | -0.03109165 | 1.597592 | 3:54:32PM | 110215 | 149
IN   |38|LH1|0.476126018481844|0.187153489776522|1.37011273122506|3:54:32PM|110215|149
IN   |39|RH1|0.512581471176342|0.160465408137608|1.65937203614952|3:54:32PM|110215|149
SKT | IN | 0.4972052 | -0.03176019 | 1.599127 | 3:54:32PM | 110248 | 149
IN   |38|LH1|0.476011637167729|0.186939269856566|1.37023003316208|3:54:32PM|110248|149
IN   |39|RH1|0.512699965210976|0.159798952778433|1.65885383338507|3:54:32PM|110248|149
SKT | IN | 0.4972695 | -0.03068342 | 1.597865 | 3:54:32PM | 110278 | 149
IN   |38|LH1|0.477269056762614|0.187851211273372|1.37018926358641|3:54:32PM|110278|149
IN   |39|RH1|0.513450506903182|0.160131674485302|1.65872639865877|3:54:32PM|110278|149
SKT | IN | 0.4970086 | -0.03066898 | 1.598925 | 3:54:32PM | 110365 | 149
IN   |38|LH1|0.477524611678857|0.188022096118169|1.37005300737298|3:54:32PM|110365|149
IN   |39|RH1|0.51349562761959|0.16006408248277|1.65872556419377|3:54:32PM|110365|149
SKT | IN | 0.4974741 | -0.02964405 | 1.59932 | 3:54:32PM | 110365 | 149
IN   |38|LH1|0.476950350724794|0.187256261764519|1.37000854230946|3:54:32PM|110365|149
IN   |39|RH1|0.513775054196231|0.160101435174614|1.65871876926449|3:54:32PM|110365|149
SKT | IN | 0.4979017 | -0.03025537 | 1.599146 | 3:54:32PM | 110381 | 149
IN   |38|LH1|0.47659966679483|0.186829458895166|1.3700462124437|3:54:32PM|110381|149
IN   |39|RH1|0.514216247779912|0.160245205834336|1.65859860630462|3:54:32PM|110381|149
SKT | IN | 0.4975547 | -0.03050844 | 1.59867 | 3:54:32PM | 110416 | 149
IN   |38|LH1|0.476917776786198|0.187127372655333|1.36992473818169|3:54:32PM|110416|149
IN   |39|RH1|0.514439288362205|0.160284880048063|1.65859610290962|3:54:32PM|110416|149
SKT | IN | 0.4966213 | -0.03062553 | 1.599564 | 3:54:32PM | 110447 | 149
IN   |38|LH1|0.477184179747866|0.187452058324913|1.3698874256753|3:54:32PM|110448|149
IN   |39|RH1|0.514651182875848|0.160350165410262|1.65857822151678|3:54:32PM|110448|149
SKT | IN | 0.4963667 | -0.03144643 | 1.599635 | 3:54:32PM | 110481 | 149
IN   |38|LH1|0.476478103120969|0.186687459139957|1.3700056812866|3:54:32PM|110481|149
IN   |39|RH1|0.51513845085026|0.16055719754131|1.65852040501327|3:54:32PM|110481|149
SKT | IN | 0.4968831 | -0.03043218 | 1.600325 | 3:54:32PM | 110515 | 149
IN   |38|LH1|0.476278338152622|0.186403563800395|1.3699428579931|3:54:32PM|110515|149
IN   |39|RH1|0.514988247144386|0.160377309358438|1.65814596864724|3:54:32PM|110515|149
SKT | IN | 0.4946104 | -0.06360213 | 1.617206 | 3:54:32PM | 110548 | 149
IN   |38|LH1|0.476282689291721|0.186310926148312|1.3698750279096|3:54:32PM|110548|149
IN   |39|RH1|0.514739278541436|0.160198775396666|1.65797394964813|3:54:32PM|110548|149
SKT | IN | 0.4953645 | -0.03109509 | 1.600348 | 3:54:32PM | 110584 | 149
IN   |38|LH1|0.475621226741748|0.185756082418152|1.3696996710505|3:54:32PM|110584|149
IN   |39|RH1|0.514754179702733|0.160139442654681|1.65771204684769|3:54:32PM|110584|149
SKT | IN | 0.4963294 | -0.03246313 | 1.600817 | 3:54:32PM | 110616 | 149
IN   |38|LH1|0.475412491274299|0.185668921176667|1.36951191642569|3:54:32PM|110616|149
IN   |39|RH1|0.514823380695796|0.160096167105725|1.65763730262563|3:54:32PM|110616|149
SKT | IN | 0.4944233 | -0.03093399 | 1.601046 | 3:54:32PM | 110648 | 149
IN   |38|LH1|0.475867960170503|0.186215088962865|1.36903770188762|3:54:32PM|110648|149
IN   |39|RH1|0.514741305099372|0.160094351556559|1.65760869239709|3:54:32PM|110648|149
SKT | IN | 0.4947113 | -0.02882127 | 1.601897 | 3:54:32PM | 110686 | 149
IN   |38|LH1|0.476132306771912|0.186668440518373|1.36853583079529|3:54:32PM|110686|149
IN   |39|RH1|0.514168027621955|0.159858672440731|1.65751773571218|3:54:32PM|110686|149
SKT | IN | 0.4961255 | -0.02861914 | 1.602627 | 3:54:32PM | 110716 | 149
IN   |38|LH1|0.476838055573259|0.187567449867764|1.36785502656529|3:54:32PM|110716|149
IN   |39|RH1|0.514317516072086|0.159738890840472|1.65706557489194|3:54:32PM|110716|149
SKT | IN | 0.4962055 | -0.02789351 | 1.601679 | 3:54:32PM | 110746 | 149
IN   |38|LH1|0.477078977549109|0.187839082809685|1.3674901269421|3:54:32PM|110746|149
IN   |39|RH1|0.512799206945214|0.158784313781383|1.65634781578341|3:54:32PM|110746|149
