============================================================================================
Box Size: 2.25 X 1 X 0.8 M
Kinect Position: 0.6, 0.35, 0.35
Experiment Time: 10/14/2013 3:27:24 PM and Ticks:635173612443672432
============================================================================================
EVENTTYPE | EVENT# | HANDTYPE | X | Y | Z | TIME | STOPWATCH(ms) | SKELETON ID
SKT | OUT | -1.275101 | 0.3595132 | 3.406436 | 3:30:36PM | 192251 | 251
SKT | OUT | -1.274503 | 0.3486125 | 3.407392 | 3:30:36PM | 192287 | 251
SKT | OUT | -1.271706 | 0.3582048 | 3.397444 | 3:30:36PM | 192318 | 251
SKT | OUT | -1.270493 | 0.3572568 | 3.400178 | 3:30:36PM | 192350 | 251
SKT | OUT | -1.269518 | 0.3617297 | 3.402256 | 3:30:36PM | 192383 | 251
SKT | OUT | -1.269304 | 0.3621529 | 3.400299 | 3:30:36PM | 192414 | 251
SKT | OUT | -1.267271 | 0.3609292 | 3.403288 | 3:30:36PM | 192450 | 251
SKT | OUT | -1.258538 | 0.3689914 | 3.402333 | 3:30:36PM | 192483 | 251
SKT | OUT | -1.260771 | 0.3573644 | 3.403901 | 3:30:36PM | 192516 | 251
SKT | OUT | -1.261669 | 0.3594431 | 3.40576 | 3:30:36PM | 192553 | 251
SKT | OUT | -1.25726 | 0.3569559 | 3.413212 | 3:30:36PM | 192585 | 251
SKT | OUT | -1.257693 | 0.3546265 | 3.416221 | 3:30:36PM | 192618 | 251
SKT | OUT | -1.261321 | 0.3558633 | 3.417661 | 3:30:37PM | 192651 | 251
SKT | OUT | -1.26051 | 0.3559484 | 3.418678 | 3:30:37PM | 192687 | 251
SKT | OUT | -1.258641 | 0.3500475 | 3.420887 | 3:30:37PM | 192719 | 251
SKT | OUT | -1.255275 | 0.3688037 | 3.425414 | 3:30:37PM | 192755 | 251
SKT | OUT | -1.254503 | 0.3667585 | 3.425594 | 3:30:37PM | 192787 | 251
SKT | OUT | -1.25657 | 0.3602389 | 3.425127 | 3:30:37PM | 192818 | 251
SKT | OUT | -1.256421 | 0.3664026 | 3.425336 | 3:30:37PM | 192854 | 251
SKT | OUT | -1.25124 | 0.3606491 | 3.427744 | 3:30:37PM | 192886 | 251
SKT | OUT | -1.255609 | 0.3636273 | 3.426654 | 3:30:37PM | 192918 | 251
SKT | OUT | -1.250475 | 0.3637483 | 3.431397 | 3:30:37PM | 192955 | 251
SKT | OUT | -1.254335 | 0.3585045 | 3.432223 | 3:30:37PM | 192988 | 251
SKT | OUT | -1.257496 | 0.3589368 | 3.431556 | 3:30:37PM | 193023 | 251
SKT | OUT | -1.252517 | 0.3553059 | 3.43007 | 3:30:37PM | 193054 | 251
SKT | OUT | -1.245451 | 0.3633891 | 3.440373 | 3:30:37PM | 193090 | 251
SKT | OUT | -1.245841 | 0.355174 | 3.436023 | 3:30:37PM | 193122 | 251
SKT | OUT | -1.244463 | 0.3551745 | 3.440689 | 3:30:37PM | 193154 | 251
SKT | OUT | -1.238739 | 0.3552685 | 3.440619 | 3:30:37PM | 193191 | 251
SKT | OUT | -1.2404 | 0.3522559 | 3.440525 | 3:30:37PM | 193222 | 251
SKT | OUT | -1.244089 | 0.3537059 | 3.441985 | 3:30:37PM | 193254 | 251
SKT | OUT | -1.239351 | 0.3549823 | 3.443668 | 3:30:37PM | 193290 | 251
SKT | OUT | -1.241006 | 0.3543375 | 3.443192 | 3:30:37PM | 193322 | 251
SKT | OUT | -1.244283 | 0.3448525 | 3.444953 | 3:30:37PM | 193354 | 251
SKT | OUT | -1.242153 | 0.3488256 | 3.448171 | 3:30:37PM | 193387 | 251
SKT | OUT | -1.243743 | 0.3515438 | 3.447868 | 3:30:37PM | 193418 | 251
SKT | OUT | -1.246543 | 0.3510391 | 3.446453 | 3:30:37PM | 193454 | 251
SKT | OUT | -1.238062 | 0.3592018 | 3.446947 | 3:30:37PM | 193486 | 251
SKT | OUT | -1.240593 | 0.3509016 | 3.449914 | 3:30:37PM | 193518 | 251
SKT | OUT | -1.240014 | 0.3532264 | 3.452581 | 3:30:37PM | 193554 | 251
SKT | OUT | -1.237684 | 0.3501783 | 3.45031 | 3:30:37PM | 193586 | 251
SKT | OUT | -1.230242 | 0.3522646 | 3.450207 | 3:30:37PM | 193618 | 251
SKT | OUT | -1.236794 | 0.3550489 | 3.452622 | 3:30:38PM | 193654 | 251
SKT | OUT | -1.235026 | 0.3484462 | 3.45161 | 3:30:38PM | 193686 | 251
SKT | OUT | -1.235998 | 0.3504326 | 3.456376 | 3:30:38PM | 193719 | 251
SKT | OUT | -1.234539 | 0.3524182 | 3.456904 | 3:30:38PM | 193755 | 251
SKT | OUT | -1.241461 | 0.3459972 | 3.46109 | 3:30:38PM | 193787 | 251
SKT | OUT | -1.238099 | 0.3574282 | 3.459696 | 3:30:38PM | 193818 | 251
SKT | OUT | -1.241463 | 0.3435434 | 3.462074 | 3:30:38PM | 193851 | 251
SKT | OUT | -1.235914 | 0.348778 | 3.467573 | 3:30:38PM | 193882 | 251
SKT | OUT | -1.242222 | 0.348332 | 3.467459 | 3:30:38PM | 193918 | 251
SKT | OUT | -1.242118 | 0.3511701 | 3.472903 | 3:30:38PM | 193950 | 251
SKT | OUT | -1.238633 | 0.3597003 | 3.475843 | 3:30:38PM | 193986 | 251
SKT | OUT | -1.241156 | 0.3552168 | 3.47636 | 3:30:38PM | 194018 | 251
SKT | OUT | -1.244521 | 0.3447639 | 3.475843 | 3:30:38PM | 194051 | 251
SKT | OUT | -1.246064 | 0.3490937 | 3.483805 | 3:30:38PM | 194087 | 251
SKT | OUT | -1.244332 | 0.3506514 | 3.48504 | 3:30:38PM | 194118 | 251
SKT | OUT | -1.246605 | 0.3468286 | 3.482533 | 3:30:38PM | 194150 | 251
SKT | OUT | -1.246608 | 0.3498731 | 3.486399 | 3:30:38PM | 194188 | 251
SKT | OUT | -1.244693 | 0.3518451 | 3.492184 | 3:30:38PM | 194218 | 251
SKT | OUT | -1.243067 | 0.3577074 | 3.494063 | 3:30:38PM | 194250 | 251
SKT | OUT | -1.244857 | 0.350654 | 3.498049 | 3:30:38PM | 194286 | 251
SKT | OUT | -1.242984 | 0.358408 | 3.49974 | 3:30:38PM | 194318 | 251
SKT | OUT | -1.248518 | 0.3499732 | 3.499781 | 3:30:38PM | 194350 | 251
SKT | OUT | -1.248492 | 0.3514397 | 3.504662 | 3:30:38PM | 194389 | 251
SKT | OUT | -1.248679 | 0.3547701 | 3.509376 | 3:30:38PM | 194418 | 251
SKT | OUT | -1.248493 | 0.3495422 | 3.510664 | 3:30:38PM | 194450 | 251
SKT | OUT | -1.247775 | 0.3520444 | 3.515683 | 3:30:38PM | 194486 | 251
SKT | OUT | -1.249629 | 0.3477089 | 3.520394 | 3:30:38PM | 194518 | 251
SKT | OUT | -1.249866 | 0.3514112 | 3.520207 | 3:30:38PM | 194550 | 251
SKT | OUT | -1.250816 | 0.3472804 | 3.523442 | 3:30:38PM | 194587 | 251
SKT | OUT | -1.246727 | 0.3490936 | 3.5258 | 3:30:38PM | 194619 | 251
SKT | OUT | -1.249468 | 0.3534693 | 3.533868 | 3:30:39PM | 194652 | 251
SKT | OUT | -1.250703 | 0.3479115 | 3.53795 | 3:30:39PM | 194686 | 251
SKT | OUT | -1.249828 | 0.3494003 | 3.539258 | 3:30:39PM | 194719 | 251
SKT | OUT | -1.252073 | 0.3518181 | 3.542017 | 3:30:39PM | 194755 | 251
SKT | OUT | -1.252264 | 0.3500592 | 3.552785 | 3:30:39PM | 194786 | 251
SKT | OUT | -1.252923 | 0.3450058 | 3.558226 | 3:30:39PM | 194818 | 251
SKT | OUT | -1.253885 | 0.3498834 | 3.565029 | 3:30:39PM | 194855 | 251
SKT | OUT | -1.255673 | 0.3477695 | 3.571855 | 3:30:39PM | 194886 | 251
SKT | OUT | -1.258135 | 0.3528619 | 3.584757 | 3:30:39PM | 194918 | 251
SKT | OUT | -1.257352 | 0.3512165 | 3.59538 | 3:30:39PM | 194954 | 251
SKT | OUT | -1.259397 | 0.3602103 | 3.610356 | 3:30:39PM | 194986 | 251
SKT | OUT | -1.253799 | 0.3582776 | 3.620904 | 3:30:39PM | 195018 | 251
SKT | OUT | -1.256398 | 0.34709 | 3.631605 | 3:30:39PM | 195054 | 251
SKT | OUT | -1.258545 | 0.3433625 | 3.648226 | 3:30:39PM | 195086 | 251
SKT | OUT | -1.263425 | 0.3399425 | 3.661211 | 3:30:39PM | 195119 | 251
SKT | OUT | -1.266719 | 0.3388665 | 3.677937 | 3:30:39PM | 195155 | 251
SKT | OUT | -1.266151 | 0.3463314 | 3.694071 | 3:30:39PM | 195186 | 251
SKT | OUT | -1.265475 | 0.350169 | 3.703928 | 3:30:39PM | 195219 | 251
SKT | OUT | -1.274702 | 0.3470065 | 3.718757 | 3:30:39PM | 195254 | 251
SKT | OUT | -1.277928 | 0.3487988 | 3.736384 | 3:30:39PM | 195286 | 251
SKT | OUT | -1.273634 | 0.3582909 | 3.744947 | 3:30:39PM | 195318 | 251
SKT | OUT | -1.279605 | 0.3544046 | 3.761831 | 3:30:39PM | 195355 | 251
SKT | OUT | -1.279405 | 0.3491363 | 3.770583 | 3:30:39PM | 195386 | 251
SKT | OUT | -1.277644 | 0.3601977 | 3.785726 | 3:30:39PM | 195418 | 251
SKT | OUT | -1.28418 | 0.351706 | 3.798202 | 3:30:39PM | 195454 | 251
SKT | OUT | -1.288845 | 0.352682 | 3.813615 | 3:30:39PM | 195486 | 251
SKT | OUT | -1.288278 | 0.361664 | 3.815591 | 3:30:39PM | 195518 | 251
SKT | OUT | -1.28417 | 0.3545146 | 3.829395 | 3:30:39PM | 195554 | 251
SKT | OUT | -1.287143 | 0.3511109 | 3.837047 | 3:30:39PM | 195586 | 251
SKT | OUT | -1.283053 | 0.3627986 | 3.844448 | 3:30:39PM | 195618 | 251
SKT | OUT | -1.282755 | 0.3629125 | 3.853221 | 3:30:40PM | 195650 | 251
SKT | OUT | -1.277871 | 0.3702992 | 3.856312 | 3:30:40PM | 195682 | 251
SKT | OUT | -1.283043 | 0.3621716 | 3.863912 | 3:30:40PM | 195718 | 251
SKT | OUT | -1.286502 | 0.3623492 | 3.873901 | 3:30:40PM | 195750 | 251
SKT | OUT | -1.274907 | 0.3584751 | 3.871448 | 3:30:40PM | 195784 | 251
SKT | OUT | -1.26713 | 0.3615709 | 3.878489 | 3:30:40PM | 195819 | 251
SKT | OUT | -1.26801 | 0.3527876 | 3.89091 | 3:30:40PM | 195850 | 251
SKT | OUT | -1.266976 | 0.3646235 | 3.892233 | 3:30:40PM | 195886 | 251
SKT | OUT | -1.272927 | 0.3593424 | 3.891305 | 3:30:40PM | 195922 | 251
SKT | OUT | -1.279248 | 0.3651915 | 3.897816 | 3:30:40PM | 195954 | 251
SKT | OUT | -1.277371 | 0.3704537 | 3.89964 | 3:30:40PM | 195987 | 251
SKT | OUT | -1.290202 | 0.3456848 | 3.895628 | 3:30:40PM | 196022 | 251
SKT | OUT | -1.300227 | 0.3380876 | 3.908742 | 3:30:40PM | 196054 | 251
SKT | OUT | -1.311455 | 0.3292102 | 3.914328 | 3:30:40PM | 196086 | 251
SKT | OUT | -1.304973 | 0.3466052 | 3.918766 | 3:30:40PM | 196122 | 251
SKT | OUT | -1.294371 | 0.3525454 | 3.936889 | 3:30:40PM | 196154 | 251
SKT | OUT | -1.331105 | 0.3201839 | 3.943263 | 3:30:40PM | 196186 | 251
SKT | OUT | -1.32759 | 0.3319998 | 3.947475 | 3:30:40PM | 196224 | 251
SKT | OUT | -0.8110517 | 0.221464 | 2.911725 | 3:30:41PM | 197088 | 305
SKT | OUT | -0.7909845 | 0.2132916 | 2.934459 | 3:30:41PM | 197118 | 305
SKT | OUT | -0.7662347 | 0.203523 | 2.969522 | 3:30:41PM | 197153 | 305
SKT | OUT | -0.7431978 | 0.2084526 | 2.990883 | 3:30:41PM | 197189 | 305
SKT | OUT | -0.7247667 | 0.1882502 | 3.021411 | 3:30:41PM | 197221 | 305
SKT | OUT | -0.7021623 | 0.1748705 | 3.043033 | 3:30:41PM | 197253 | 305
SKT | OUT | -0.6897251 | 0.2100353 | 3.052835 | 3:30:41PM | 197289 | 305
SKT | OUT | -0.6750852 | 0.1985522 | 3.068382 | 3:30:41PM | 197322 | 305
SKT | OUT | -0.6526126 | 0.1818049 | 3.079333 | 3:30:41PM | 197357 | 305
SKT | OUT | -0.6319888 | 0.1763137 | 3.091173 | 3:30:41PM | 197392 | 305
SKT | OUT | -0.6172757 | 0.1691458 | 3.088755 | 3:30:41PM | 197422 | 305
SKT | OUT | -0.5936095 | 0.1598882 | 3.097155 | 3:30:41PM | 197458 | 305
SKT | OUT | -0.5800997 | 0.1433761 | 3.095128 | 3:30:41PM | 197490 | 305
SKT | OUT | -0.5638664 | 0.1441954 | 3.102587 | 3:30:41PM | 197522 | 305
SKT | OUT | -0.5470095 | 0.1352029 | 3.091262 | 3:30:41PM | 197558 | 305
SKT | OUT | -0.5400028 | 0.1343405 | 3.08136 | 3:30:41PM | 197590 | 305
SKT | OUT | -0.5197093 | 0.1136083 | 3.077573 | 3:30:41PM | 197622 | 305
SKT | OUT | -0.5053299 | 0.11215 | 3.070065 | 3:30:42PM | 197658 | 305
SKT | OUT | -0.4876094 | 0.1010046 | 3.058985 | 3:30:42PM | 197690 | 305
SKT | OUT | -0.4774002 | 0.09757321 | 3.046341 | 3:30:42PM | 197722 | 305
SKT | OUT | -0.4577896 | 0.08271799 | 3.039927 | 3:30:42PM | 197758 | 305
SKT | OUT | -0.446156 | 0.08048361 | 3.028536 | 3:30:42PM | 197791 | 305
SKT | OUT | -0.4345779 | 0.07487473 | 3.018171 | 3:30:42PM | 197822 | 305
SKT | OUT | -0.4235216 | 0.0692774 | 3.010085 | 3:30:42PM | 197858 | 305
SKT | OUT | -0.4077289 | 0.0628314 | 3.006854 | 3:30:42PM | 197890 | 305
SKT | OUT | -0.3950357 | 0.04943075 | 3.005045 | 3:30:42PM | 197926 | 305
SKT | OUT | -0.3834532 | 0.04832944 | 3.004217 | 3:30:42PM | 197957 | 305
SKT | OUT | -0.3774911 | 0.04321593 | 3.001095 | 3:30:42PM | 197990 | 305
SKT | OUT | -0.3706544 | 0.03546683 | 2.998715 | 3:30:42PM | 198025 | 305
SKT | OUT | -0.3681199 | 0.04497143 | 3.000962 | 3:30:42PM | 198057 | 305
SKT | OUT | -0.3657922 | 0.04466726 | 3.002285 | 3:30:42PM | 198089 | 305
SKT | OUT | -0.3579623 | 0.04307923 | 3.006415 | 3:30:42PM | 198125 | 305
SKT | OUT | -0.3509519 | 0.04032197 | 3.013232 | 3:30:42PM | 198157 | 305
SKT | OUT | -0.3472907 | 0.03343216 | 3.019394 | 3:30:42PM | 198189 | 305
SKT | OUT | -0.3459334 | 0.03696351 | 3.026903 | 3:30:42PM | 198225 | 305
SKT | OUT | -0.3437073 | 0.03217781 | 3.035397 | 3:30:42PM | 198259 | 305
SKT | OUT | -0.3416304 | 0.03368957 | 3.042077 | 3:30:42PM | 198291 | 305
SKT | OUT | -0.3374312 | 0.03428895 | 3.049391 | 3:30:42PM | 198330 | 305
SKT | OUT | -0.33915 | 0.03169064 | 3.055863 | 3:30:42PM | 198363 | 305
SKT | OUT | -0.3399026 | 0.03830379 | 3.060472 | 3:30:42PM | 198395 | 305
SKT | OUT | -0.3427691 | 0.03616671 | 3.067519 | 3:30:42PM | 198428 | 305
SKT | OUT | -0.3458534 | 0.04926651 | 3.068444 | 3:30:42PM | 198466 | 305
SKT | OUT | -0.3553182 | 0.04337376 | 3.068856 | 3:30:42PM | 198496 | 305
SKT | OUT | -0.3561557 | 0.03941051 | 3.071403 | 3:30:42PM | 198526 | 305
SKT | OUT | -0.3583449 | 0.03672266 | 3.075506 | 3:30:42PM | 198562 | 305
SKT | OUT | -0.3704564 | 0.04472772 | 3.074377 | 3:30:42PM | 198594 | 305
SKT | OUT | -0.3759509 | 0.04090891 | 3.075541 | 3:30:42PM | 198626 | 305
SKT | OUT | -0.3824213 | 0.04724709 | 3.071184 | 3:30:43PM | 198664 | 305
SKT | OUT | -0.4003225 | 0.05018359 | 3.070078 | 3:30:43PM | 198694 | 305
SKT | OUT | -0.4075479 | 0.0407333 | 3.071317 | 3:30:43PM | 198727 | 305
SKT | OUT | -0.4216062 | 0.05110438 | 3.068054 | 3:30:43PM | 198758 | 305
SKT | OUT | -0.4437668 | 0.05807272 | 3.068343 | 3:30:43PM | 198790 | 305
SKT | OUT | -0.4600915 | 0.07031984 | 3.063408 | 3:30:43PM | 198827 | 305
SKT | OUT | -1.403148 | 0.3526911 | 3.511851 | 3:30:43PM | 198827 | 317
SKT | OUT | -0.4823634 | 0.07081978 | 3.064053 | 3:30:43PM | 198857 | 305
SKT | OUT | -1.397675 | 0.3414102 | 3.478114 | 3:30:43PM | 198857 | 317
SKT | OUT | -0.5034949 | 0.072901 | 3.061278 | 3:30:43PM | 198890 | 305
SKT | OUT | -1.404925 | 0.3420172 | 3.438532 | 3:30:43PM | 198890 | 317
SKT | OUT | -0.5297244 | 0.1017424 | 3.059534 | 3:30:43PM | 198925 | 305
SKT | OUT | -1.4051 | 0.3466144 | 3.403611 | 3:30:43PM | 198925 | 317
SKT | OUT | -0.5503246 | 0.09669 | 3.057147 | 3:30:43PM | 198956 | 305
SKT | OUT | -1.409708 | 0.3422395 | 3.365234 | 3:30:43PM | 198956 | 317
SKT | OUT | -0.5743343 | 0.1125382 | 3.048721 | 3:30:43PM | 198990 | 305
SKT | OUT | -1.414849 | 0.3339394 | 3.327754 | 3:30:43PM | 198990 | 317
SKT | OUT | -0.5923076 | 0.1222217 | 3.051192 | 3:30:43PM | 199026 | 305
SKT | OUT | -1.422819 | 0.3261896 | 3.287492 | 3:30:43PM | 199026 | 317
SKT | OUT | -0.6188591 | 0.1488374 | 3.044579 | 3:30:43PM | 199056 | 305
SKT | OUT | -1.432748 | 0.3344008 | 3.247694 | 3:30:43PM | 199056 | 317
SKT | OUT | -0.6333795 | 0.1517237 | 3.0434 | 3:30:43PM | 199093 | 305
SKT | OUT | -1.437859 | 0.3484369 | 3.208685 | 3:30:43PM | 199093 | 317
SKT | OUT | -0.6584938 | 0.1708769 | 3.039018 | 3:30:43PM | 199125 | 305
SKT | OUT | -1.4417 | 0.2872626 | 3.155671 | 3:30:43PM | 199125 | 317
SKT | OUT | -0.6732124 | 0.1689117 | 3.03571 | 3:30:43PM | 199160 | 305
SKT | OUT | -1.437373 | 0.3404233 | 3.122386 | 3:30:43PM | 199160 | 317
SKT | OUT | -0.6867578 | 0.1697519 | 3.031538 | 3:30:43PM | 199195 | 305
SKT | OUT | -1.436593 | 0.3151697 | 3.078482 | 3:30:43PM | 199195 | 317
SKT | OUT | -0.7044769 | 0.1865555 | 3.029976 | 3:30:43PM | 199229 | 305
SKT | OUT | -1.431649 | 0.3466164 | 3.041711 | 3:30:43PM | 199229 | 317
SKT | OUT | -0.7112997 | 0.193065 | 3.019828 | 3:30:43PM | 199259 | 305
SKT | OUT | -1.425501 | 0.3329692 | 3.012924 | 3:30:43PM | 199259 | 317
SKT | OUT | -0.7243918 | 0.196918 | 3.01493 | 3:30:43PM | 199294 | 305
SKT | OUT | -1.418669 | 0.3280435 | 2.973685 | 3:30:43PM | 199294 | 317
SKT | OUT | -0.7374943 | 0.2005167 | 3.004096 | 3:30:43PM | 199326 | 305
SKT | OUT | -1.412711 | 0.329661 | 2.947093 | 3:30:43PM | 199326 | 317
SKT | OUT | -0.7478444 | 0.2018478 | 2.995413 | 3:30:43PM | 199360 | 305
SKT | OUT | -1.404075 | 0.3145416 | 2.924456 | 3:30:43PM | 199360 | 317
SKT | OUT | -0.7578309 | 0.2121294 | 2.984888 | 3:30:43PM | 199395 | 305
SKT | OUT | -1.394582 | 0.294895 | 2.898133 | 3:30:43PM | 199395 | 317
SKT | OUT | -0.7607787 | 0.2081177 | 2.973855 | 3:30:43PM | 199428 | 305
SKT | OUT | -1.391493 | 0.2846029 | 2.875378 | 3:30:43PM | 199428 | 317
SKT | OUT | -0.7660378 | 0.2145332 | 2.962206 | 3:30:43PM | 199458 | 305
SKT | OUT | -0.9568979 | 0.238062 | 2.907528 | 3:30:43PM | 199492 | 305
SKT | OUT | -0.7876834 | 0.2377899 | 2.931534 | 3:30:43PM | 199521 | 305
SKT | OUT | -0.9423795 | 0.2409116 | 2.88131 | 3:30:43PM | 199557 | 305
SKT | OUT | -0.8064975 | 0.2557869 | 2.900071 | 3:30:43PM | 199589 | 305
SKT | OUT | -0.817857 | 0.2667093 | 2.884603 | 3:30:43PM | 199620 | 305
SKT | OUT | -0.8177163 | 0.2684918 | 2.874815 | 3:30:44PM | 199660 | 305
SKT | OUT | -0.826684 | 0.2776421 | 2.863883 | 3:30:44PM | 199688 | 305
SKT | OUT | -0.8276765 | 0.2756229 | 2.8562 | 3:30:44PM | 199721 | 305
SKT | OUT | -0.8392245 | 0.2749768 | 2.843796 | 3:30:44PM | 199757 | 305
SKT | OUT | -0.8500933 | 0.2849006 | 2.83327 | 3:30:44PM | 199789 | 305
SKT | OUT | -0.84883 | 0.2874335 | 2.827349 | 3:30:44PM | 199825 | 305
SKT | OUT | -0.8564541 | 0.289529 | 2.817044 | 3:30:44PM | 199856 | 305
SKT | OUT | -0.8489035 | 0.2138726 | 2.762077 | 3:30:44PM | 199888 | 305
SKT | OUT | -0.8666871 | 0.2852259 | 2.79885 | 3:30:44PM | 199925 | 305
SKT | OUT | -0.8766284 | 0.2906235 | 2.789355 | 3:30:44PM | 199957 | 305
SKT | OUT | -0.8817001 | 0.2898144 | 2.781418 | 3:30:44PM | 199989 | 305
SKT | OUT | -0.8894827 | 0.2902658 | 2.773877 | 3:30:44PM | 200025 | 305
SKT | OUT | -0.9040043 | 0.2989275 | 2.761148 | 3:30:44PM | 200056 | 305
SKT | OUT | -0.9163905 | 0.2976241 | 2.754364 | 3:30:44PM | 200088 | 305
SKT | OUT | -0.9279236 | 0.2953184 | 2.745755 | 3:30:44PM | 200124 | 305
SKT | OUT | -0.9393876 | 0.2940291 | 2.732957 | 3:30:44PM | 200156 | 305
SKT | OUT | -0.9515064 | 0.291788 | 2.726488 | 3:30:44PM | 200189 | 305
SKT | OUT | -0.9719697 | 0.2931004 | 2.710524 | 3:30:44PM | 200225 | 305
SKT | OUT | -0.9797366 | 0.2950101 | 2.704111 | 3:30:44PM | 200258 | 305
SKT | OUT | -1.001887 | 0.2922549 | 2.693202 | 3:30:44PM | 200288 | 305
SKT | OUT | -1.012064 | 0.2928362 | 2.684879 | 3:30:44PM | 200326 | 305
SKT | OUT | -1.024872 | 0.2892833 | 2.670278 | 3:30:44PM | 200357 | 305
SKT | OUT | -1.038854 | 0.2915678 | 2.658006 | 3:30:44PM | 200390 | 305
SKT | OUT | -1.045448 | 0.288396 | 2.654357 | 3:30:44PM | 200425 | 305
SKT | OUT | -1.057076 | 0.2980945 | 2.642829 | 3:30:44PM | 200457 | 305
SKT | OUT | -1.05934 | 0.2924867 | 2.639193 | 3:30:44PM | 200494 | 305
SKT | OUT | -1.063815 | 0.2950461 | 2.637349 | 3:30:44PM | 200526 | 305
SKT | OUT | -1.068922 | 0.2956675 | 2.634171 | 3:30:44PM | 200557 | 305
SKT | OUT | -1.068901 | 0.2941107 | 2.631566 | 3:30:44PM | 200593 | 305
SKT | OUT | -1.072735 | 0.2966086 | 2.631137 | 3:30:44PM | 200625 | 305
SKT | OUT | -1.07424 | 0.2945522 | 2.629669 | 3:30:45PM | 200661 | 305
SKT | OUT | -1.074666 | 0.2948781 | 2.63131 | 3:30:45PM | 200693 | 305
SKT | OUT | -1.068474 | 0.2980112 | 2.634247 | 3:30:45PM | 200730 | 305
SKT | OUT | -1.065867 | 0.2927741 | 2.636099 | 3:30:45PM | 200762 | 305
SKT | OUT | -1.062245 | 0.2972395 | 2.640052 | 3:30:45PM | 200793 | 305
SKT | OUT | -1.060162 | 0.2976625 | 2.642274 | 3:30:45PM | 200829 | 305
SKT | OUT | -1.059069 | 0.2968957 | 2.648737 | 3:30:45PM | 200860 | 305
SKT | OUT | -1.054792 | 0.2963217 | 2.652805 | 3:30:45PM | 200893 | 305
SKT | OUT | -1.054457 | 0.2964735 | 2.653862 | 3:30:45PM | 200929 | 305
SKT | OUT | -1.048421 | 0.2988186 | 2.660805 | 3:30:45PM | 200961 | 305
SKT | OUT | -1.049724 | 0.2935533 | 2.662374 | 3:30:45PM | 200993 | 305
SKT | OUT | -1.04191 | 0.2946013 | 2.672766 | 3:30:45PM | 201029 | 305
SKT | OUT | -1.034005 | 0.2940447 | 2.680851 | 3:30:45PM | 201060 | 305
SKT | OUT | -1.03484 | 0.2868725 | 2.684238 | 3:30:45PM | 201093 | 305
SKT | OUT | -1.028426 | 0.2971922 | 2.68781 | 3:30:45PM | 201127 | 305
SKT | OUT | -1.026807 | 0.2909972 | 2.688479 | 3:30:45PM | 201157 | 305
SKT | OUT | -1.018087 | 0.286395 | 2.700905 | 3:30:45PM | 201193 | 305
SKT | OUT | -1.015359 | 0.2894805 | 2.701626 | 3:30:45PM | 201225 | 305
SKT | OUT | -1.01508 | 0.2856114 | 2.699539 | 3:30:45PM | 201258 | 305
SKT | OUT | -1.013788 | 0.2885334 | 2.69973 | 3:30:45PM | 201293 | 305
SKT | OUT | -1.004969 | 0.2939044 | 2.698035 | 3:30:45PM | 201327 | 305
SKT | OUT | -0.9964107 | 0.2907622 | 2.694893 | 3:30:45PM | 201357 | 305
SKT | OUT | -0.9876068 | 0.2847686 | 2.682465 | 3:30:45PM | 201393 | 305
SKT | OUT | -0.9814944 | 0.2918195 | 2.669435 | 3:30:45PM | 201424 | 305
SKT | OUT | -0.9719091 | 0.2741325 | 2.655285 | 3:30:45PM | 201459 | 305
SKT | OUT | -0.9586101 | 0.2823913 | 2.638546 | 3:30:45PM | 201495 | 305
SKT | OUT | -0.9493693 | 0.282438 | 2.624453 | 3:30:45PM | 201529 | 305
SKT | OUT | -0.9454457 | 0.2753276 | 2.613823 | 3:30:45PM | 201561 | 305
SKT | OUT | -0.9310374 | 0.2814551 | 2.604703 | 3:30:45PM | 201596 | 305
SKT | OUT | -0.9267338 | 0.2815417 | 2.591851 | 3:30:45PM | 201625 | 305
SKT | OUT | -0.912488 | 0.2911112 | 2.576811 | 3:30:46PM | 201661 | 305
SKT | OUT | -0.9056786 | 0.2726471 | 2.560011 | 3:30:46PM | 201693 | 305
SKT | OUT | -0.9030399 | 0.279139 | 2.552609 | 3:30:46PM | 201726 | 305
SKT | OUT | -0.8949372 | 0.2762749 | 2.542698 | 3:30:46PM | 201761 | 305
SKT | OUT | -0.8943971 | 0.2753245 | 2.534369 | 3:30:46PM | 201796 | 305
SKT | OUT | -0.8890016 | 0.2699317 | 2.516572 | 3:30:46PM | 201826 | 305
SKT | OUT | -0.8754694 | 0.2720328 | 2.510967 | 3:30:46PM | 201857 | 305
SKT | OUT | -0.8673112 | 0.2689743 | 2.504693 | 3:30:46PM | 201889 | 305
SKT | OUT | -0.8626707 | 0.2569399 | 2.494653 | 3:30:46PM | 201925 | 305
SKT | OUT | -0.855488 | 0.2237338 | 2.473352 | 3:30:46PM | 201956 | 305
ENTER|22|LH1|0.445759809281985|0.44694888694121|0.158686254021532|3:30:46PM|201956|305
SKT | IN | -0.849234 | 0.2029629 | 2.465192 | 3:30:46PM | 201989 | 305
SKT | IN | -0.820276 | 0.2088014 | 2.41467 | 3:30:46PM | 202025 | 305
SKT | IN | -0.8468419 | 0.2238566 | 2.469117 | 3:30:46PM | 202057 | 305
IN   |22|LH1|0.432967072811442|0.519660169556223|0.0848979000493044|3:30:46PM|202057|305
SKT | IN | -0.847045 | 0.2271235 | 2.463833 | 3:30:46PM | 202088 | 305
